customer_id,age,region,digital_score,risk_appetite_proxy,has_isa,has_sipp,has_gia,aum,cash_ratio,cash_balance,contribution_18m,active_days_6m,cluster,segment
C001157,38,Yorkshire,0.5056422605455433,0.5645337855782904,1,0,1,62665.94,0.11709647206223724,7337.96,3522.96,28.0,4,Low-engagement or dormant investors
C001158,47,Wales,0.45547900547515463,0.33431018066632245,1,1,1,71537.42,0.4685791381343009,33520.94,2542.31,36.0,0,High-value engaged investors
C001159,62,London,0.23258088882905725,0.48459684423972144,1,0,0,71347.49,0.24166126567892893,17241.92,6014.05,31.0,3,Emerging monthly investors
C001160,58,London,0.4883399021911964,0.4945323689242214,1,1,1,458973.39,0.32451916065533126,148945.66,5066.02,13.0,2,Pension builders approaching retirement
C001161,22,Scotland,0.5687869913613108,0.831390326922422,0,0,1,19662.13,0.4403416457252738,8658.06,2808.46,30.0,1,Cash-heavy cautious investors
C001162,38,London,0.3520604233832008,0.6198995389376527,0,0,0,24137.76,0.39968739087182764,9647.56,1872.44,38.0,1,Cash-heavy cautious investors
C001163,28,London,0.6802752813779603,0.219580443230998,1,0,0,32590.26,0.604241644528521,19692.39,11055.22,31.0,1,Cash-heavy cautious investors
C001164,54,Wales,0.40259862400164603,0.11013653758469132,1,0,1,33422.79,0.2900077985502988,9692.87,2439.14,27.0,4,Low-engagement or dormant investors
C001165,28,Yorkshire,0.650301393091981,0.07421778160098576,0,0,0,51296.7,0.2599117859155833,13332.62,596.33,30.0,4,Low-engagement or dormant investors
C001166,54,Wales,0.5086899319772283,0.22324021213418865,1,1,1,69477.01,0.14161598603213862,9839.05,4275.0,44.0,0,High-value engaged investors
C001167,49,Scotland,0.41321624168167465,0.589843862105048,1,0,0,77208.33,0.11463703636310381,8850.93,2139.78,39.0,4,Low-engagement or dormant investors
C001168,37,London,0.745641167975133,0.45644665653873634,0,1,0,76097.02,0.2962938720488877,22547.08,3554.89,51.0,0,High-value engaged investors
C001169,48,South East,0.3925491655870493,0.20637155451130848,1,1,1,55131.84,0.28310048170249674,15607.85,3253.97,27.0,2,Pension builders approaching retirement
C001170,49,North West,0.5272165737028373,0.5236470593483455,1,0,0,17851.98,0.053392422683308086,953.16,2965.17,36.0,4,Low-engagement or dormant investors
C001171,37,East Midlands,0.3594755895565886,0.46067270837532337,1,0,0,9798.95,0.21240121504532383,2081.31,927.78,10.0,4,Low-engagement or dormant investors
C001172,46,East Midlands,0.37551866062378814,0.34479192332185604,1,0,0,56523.81,0.35365233432538146,19989.78,1382.03,30.0,4,Low-engagement or dormant investors
C001173,55,East Midlands,0.6410011301440567,0.5280817358081443,1,1,0,23773.73,0.22796468810423878,5419.57,11021.58,42.0,0,High-value engaged investors
C001174,68,South East,0.6992292450098925,0.5796766227801637,1,1,0,61654.82,0.4486685760641369,27662.58,1201.96,40.0,2,Pension builders approaching retirement
C001175,71,Wales,0.14598088562096306,0.8508814045025591,1,1,1,127508.96,0.18328200496731656,23370.1,6486.57,32.0,2,Pension builders approaching retirement
C001176,57,Scotland,0.012886728495189948,0.6077261450441654,1,1,0,185445.41,0.15062057007246837,27931.89,3657.85,18.0,2,Pension builders approaching retirement
C001177,22,London,0.8773709621719536,0.6102518934599789,0,0,0,41473.41,0.7802809744619474,32360.91,2152.14,51.0,1,Cash-heavy cautious investors
C001178,61,North West,0.5713007003735473,0.5292534395666985,1,1,0,103541.42,0.29970136060433455,31031.51,4186.57,35.0,0,High-value engaged investors
C001179,60,East Midlands,0.4174808964503397,0.5509802510157055,1,0,0,5917.61,0.5124074817820028,3032.23,3896.32,21.0,1,Cash-heavy cautious investors
C001180,48,East Midlands,0.356518270328146,0.22539617108451904,1,0,0,76189.96,0.12005308967306157,9146.84,4017.7,33.0,3,Emerging monthly investors
C001181,57,Yorkshire,0.4169612381764536,0.8737874735371466,0,0,0,16108.52,0.12346640358769416,1988.86,1920.84,35.0,4,Low-engagement or dormant investors
C001182,52,South East,0.57902043694018,0.8557120637868502,0,0,0,36471.49,0.30906943155160527,11272.22,797.23,38.0,4,Low-engagement or dormant investors
C001183,56,North West,0.5133874436972603,0.41877588579043407,1,0,0,130727.13,0.5892403140456356,77029.69,2014.5,39.0,1,Cash-heavy cautious investors
C001184,39,Yorkshire,0.22811295335721304,0.10339750265864597,1,1,0,31660.34,0.33012857402502477,10451.98,5815.95,21.0,2,Pension builders approaching retirement
C001185,51,North West,0.10966533862719377,0.05165401314839897,0,0,1,67437.11,0.6388421017446221,43081.67,682.66,21.0,1,Cash-heavy cautious investors
C001186,56,London,0.7765849580564049,0.5540603534348454,1,0,1,76774.08,0.2102689673649481,16143.21,11233.6,36.0,3,Emerging monthly investors
C001187,37,North West,0.17581102154530612,0.41002079008474557,1,1,0,30343.39,0.13290089777230582,4032.66,1332.69,26.0,2,Pension builders approaching retirement
C001188,30,North West,0.5127196358297484,0.4349850363478234,1,0,1,19960.14,0.28365640983770074,5661.82,9588.75,42.0,3,Emerging monthly investors
C001189,27,South East,0.3588981574003203,0.8038490796537173,1,0,0,32487.5,0.21862579250235534,7102.61,4415.42,19.0,4,Low-engagement or dormant investors
C001190,24,South East,0.22782633476742334,0.242445347413211,1,1,0,136111.34,0.30537154261757493,41564.53,3211.9,31.0,2,Pension builders approaching retirement
C001191,69,North West,0.20404913646397324,0.44522387315185735,1,1,0,37132.26,0.09867682207327076,3664.09,5343.4,32.0,2,Pension builders approaching retirement
C001192,75,South East,0.3174478626325408,0.4848425062318716,0,0,1,136063.11,0.06648624295335591,9046.32,971.29,17.0,4,Low-engagement or dormant investors
C001193,53,Scotland,0.21402203715460727,0.21615490032463514,1,0,0,25480.3,0.1161113868176128,2958.55,6049.28,18.0,4,Low-engagement or dormant investors
C001194,32,Wales,0.5967791371545286,0.5293893179361545,1,0,0,18205.0,0.1771908431122861,3225.76,7425.95,33.0,3,Emerging monthly investors
C001195,64,Wales,0.32037965823098363,0.2514348564124285,1,1,0,57821.31,0.2538701014662396,14679.1,2270.97,40.0,2,Pension builders approaching retirement
C001196,54,North West,0.4051602873001274,0.16127131993233584,1,1,0,40314.56,0.11411527448497008,4600.51,3001.86,22.0,2,Pension builders approaching retirement
C001197,67,Yorkshire,0.7361248711314325,0.04593059023148162,1,0,0,94474.33,0.07051475635237026,6661.83,2123.24,39.0,4,Low-engagement or dormant investors
C001198,43,Yorkshire,0.8964497336011349,0.3149087225713342,1,0,0,30721.7,0.12307434205038582,3781.05,13041.47,75.0,3,Emerging monthly investors
C001199,56,East Midlands,0.4246038280730817,0.24144263963383888,1,0,0,15731.52,0.21382495146678093,3363.79,10816.89,33.0,3,Emerging monthly investors
C001200,41,South East,0.6299538292230832,0.5463410180144795,1,0,1,199179.39,0.43166677957022465,85979.13,3188.13,49.0,1,Cash-heavy cautious investors
C001201,61,Wales,0.5328052388602891,0.28066045087221947,1,0,1,107244.71,0.13061721353605676,14008.01,7291.12,41.0,3,Emerging monthly investors
C001202,56,London,0.3483771473545302,0.18515241178992092,0,1,0,198576.42,0.5656963756885711,112333.96,595.16,23.0,2,Pension builders approaching retirement
C001203,75,Scotland,0.5523393323129527,0.73199467909183,1,1,0,25938.06,0.1537638918153607,3988.34,3892.93,41.0,0,High-value engaged investors
C001204,39,East Midlands,0.2656490448357768,0.652000243479416,1,0,1,46766.63,0.4701310775438199,21986.44,2946.83,29.0,1,Cash-heavy cautious investors
C001205,63,East Midlands,0.10963754225375677,0.3114403067069665,1,1,0,150374.53,0.2956080620168319,44451.92,6681.19,3.0,2,Pension builders approaching retirement
C001206,59,Scotland,0.6534979557977213,0.31057416014705647,1,0,0,30310.78,0.06382511205518569,1934.59,9550.87,53.0,3,Emerging monthly investors
C001207,63,North West,0.5422262714505763,0.22402293867771417,0,1,1,74850.22,0.2715477560710371,20325.41,2921.96,37.0,2,Pension builders approaching retirement
C001208,69,Scotland,0.3705956108567858,0.33550841822893257,1,1,0,29060.62,0.2531387274280783,7356.37,6663.38,26.0,2,Pension builders approaching retirement
C001209,28,North West,0.36115590599220243,0.5595482847444639,1,0,1,27973.44,0.3185521272351827,8911.0,1723.28,29.0,4,Low-engagement or dormant investors
C001210,73,London,0.5519475200159358,0.6032266483648488,0,1,0,52806.8,0.41515207394229475,21922.85,2019.46,45.0,0,High-value engaged investors
C001211,52,Scotland,0.4104814437676822,0.8747447800614819,1,0,0,46472.12,0.38993987197788055,18121.33,6093.95,43.0,3,Emerging monthly investors
C001212,47,Yorkshire,0.6697904265709488,0.8301096528971961,1,1,0,50022.22,0.12185421788986178,6095.42,7998.66,50.0,0,High-value engaged investors
C001213,57,South East,0.5152575629153904,0.2237859223564872,1,1,1,274395.84,0.4225726107383855,115952.16,8782.37,37.0,0,High-value engaged investors
C001214,64,South East,0.28993393399125156,0.7177064710529762,0,0,0,19486.56,0.4119129103800012,8026.77,2234.07,33.0,1,Cash-heavy cautious investors
C001215,53,South East,0.62606936371925,0.4604016317614593,1,1,0,153926.05,0.06920543973986902,10652.52,6254.71,44.0,0,High-value engaged investors
C001216,53,Scotland,0.6790867679889226,0.42688931880461706,1,0,1,131450.62,0.18633646262537504,24494.04,2184.66,33.0,4,Low-engagement or dormant investors
C001217,73,Yorkshire,0.8080495530490297,0.25097878709134386,1,0,1,164995.36,0.6962307812450862,114874.85,5643.43,68.0,0,High-value engaged investors
C001218,48,Wales,0.38885125112845015,0.5654773522848197,1,1,1,39217.49,0.07688583290022039,3015.27,2995.98,19.0,2,Pension builders approaching retirement
C001219,67,London,0.39765630882538455,0.6366661581652479,1,0,0,15119.9,0.10644357724703352,1609.42,2346.73,40.0,4,Low-engagement or dormant investors
C001220,60,London,0.5612513085685309,0.3382418851992499,1,0,0,74368.36,0.12721484530619467,9460.76,4795.57,35.0,3,Emerging monthly investors
C001221,56,London,0.5545632667838553,0.550778278927386,1,1,0,123836.15,0.5073452484284398,62827.68,1249.53,44.0,0,High-value engaged investors
C001222,75,North West,0.4334253204110928,0.3349559166487376,1,1,1,55891.2,0.08156970152315829,4559.03,18101.55,32.0,0,High-value engaged investors
C001223,56,Wales,0.10357143063795127,0.40902825118945596,1,0,0,120092.77,0.5084723498763594,61063.85,635.45,25.0,1,Cash-heavy cautious investors
C001224,52,South East,0.810240467678455,0.505339903609634,1,0,0,27196.67,0.4749262815067555,12916.41,5359.97,53.0,3,Emerging monthly investors
C001225,50,Wales,0.19797133406655323,0.38367124932263164,1,0,0,23838.78,0.10497716268778967,2502.53,3434.83,29.0,4,Low-engagement or dormant investors
C001226,30,South East,0.9568201328161965,0.2094907525523045,1,0,1,127838.45,0.19389227106293672,24786.89,4555.4,37.0,3,Emerging monthly investors
C001227,36,South East,0.8547878123172572,0.4174135625361336,1,0,1,57605.27,0.2897549999666786,16691.41,4525.95,51.0,3,Emerging monthly investors
C001228,36,South East,0.7757380964175118,0.23577294784233674,0,0,0,47882.51,0.5407175716390623,25890.91,1991.32,27.0,1,Cash-heavy cautious investors
C001229,29,Yorkshire,0.3913695747623001,0.363754490435332,0,0,0,31586.88,0.059380030943532176,1875.63,1976.29,38.0,4,Low-engagement or dormant investors
C001230,43,East Midlands,0.597466356363207,0.6766723648103874,1,0,0,11846.26,0.27959381443007747,3312.14,14719.44,50.0,3,Emerging monthly investors
C001231,32,Wales,0.6448711854970007,0.4918188095194189,1,0,0,23870.3,0.4477986670236477,10689.09,7017.53,37.0,1,Cash-heavy cautious investors
C001232,68,London,0.2844467331994518,0.589759321602187,0,1,0,62768.11,0.31693476080702837,19893.4,4708.66,31.0,2,Pension builders approaching retirement
C001233,68,South East,0.3911702271171411,0.7471172542173347,1,1,1,32620.88,0.532268685958951,17363.07,6807.44,32.0,0,High-value engaged investors
C001234,46,Scotland,0.7448992579663593,0.6405438741257528,1,1,0,224778.64,0.4866680362795031,109392.58,3824.92,44.0,0,High-value engaged investors
C001235,32,South East,0.8147281408135074,0.2182278029364817,1,0,0,40471.69,0.259049499768022,10484.17,4255.47,33.0,3,Emerging monthly investors
C001236,57,Scotland,0.4505497916798029,0.655233633291603,1,0,0,47899.38,0.38773906081052717,18572.46,578.0,22.0,4,Low-engagement or dormant investors
C001237,46,North West,0.5557294286581007,0.676818246792057,1,0,0,9573.04,0.12800258615725044,1225.37,4342.39,33.0,4,Low-engagement or dormant investors
C001238,27,East Midlands,0.4671062713531375,0.3643107179304304,1,0,1,42078.62,0.3555738286185903,14962.06,6343.73,45.0,3,Emerging monthly investors
C001239,70,Wales,0.27620797053827545,0.6867955523962456,1,0,1,51700.35,0.29901283990394495,15459.07,989.03,27.0,4,Low-engagement or dormant investors
C001240,57,Wales,0.18463414664434116,0.3062697731936842,1,0,0,266818.06,0.1879295305211915,50142.99,4041.88,19.0,2,Pension builders approaching retirement
C001241,56,East Midlands,0.25576066445395595,0.5318777099792551,1,1,1,131240.27,0.2872042268206286,37692.76,7137.29,27.0,2,Pension builders approaching retirement
C001242,25,South East,0.5749049091128204,0.04984566776594902,1,0,0,15359.57,0.17412050716761426,2674.42,4159.56,28.0,4,Low-engagement or dormant investors
C001243,25,Scotland,0.5678871451740681,0.8166080480649548,1,0,1,42359.68,0.07592591310424242,3216.2,4643.82,38.0,3,Emerging monthly investors
C001244,60,Scotland,0.8641231961590127,0.41440020832066404,1,1,1,123281.85,0.1958995635392014,24150.86,14086.02,41.0,0,High-value engaged investors
C001245,75,Yorkshire,0.7341857252661077,0.8986724450009277,1,1,0,177921.34,0.6101381626514835,108556.6,22412.79,43.0,0,High-value engaged investors
C001246,41,Yorkshire,0.39609469913695616,0.6707069221985673,0,0,0,38453.87,0.47641211740739725,18319.89,2429.37,36.0,1,Cash-heavy cautious investors
C001247,53,East Midlands,0.8163463114215778,0.5604786821687191,1,1,1,224926.35,0.1216366317588585,27359.28,8899.5,57.0,0,High-value engaged investors
C001248,32,South East,0.625741914629579,0.6900119401819736,1,0,1,103343.93,0.23785539811156944,24580.91,2786.35,41.0,3,Emerging monthly investors
C001249,25,Yorkshire,0.7213335840592302,0.44634496814616986,1,0,0,19850.02,0.43899006586046463,8713.96,1342.49,29.0,4,Low-engagement or dormant investors
C001250,23,East Midlands,0.5725854402299017,0.44905975810665405,0,0,1,84624.33,0.07373979307946792,6240.18,3063.48,39.0,3,Emerging monthly investors
C001251,35,North West,0.8019827447036249,0.6245331518798821,0,0,0,12171.49,0.3091819764898766,3763.21,1094.34,42.0,4,Low-engagement or dormant investors
C001252,61,Scotland,0.24531564987936658,0.438991411164317,1,1,0,124803.0,0.04073104653431854,5083.36,1296.5,29.0,2,Pension builders approaching retirement
C001253,51,North West,0.3202944416435117,0.13240419999805605,1,0,1,61890.79,0.23529840061818927,14562.8,3002.11,29.0,4,Low-engagement or dormant investors
C001254,26,Wales,0.5516689327879274,0.7362035985135179,0,0,1,59158.9,0.1991854583343206,11783.59,441.13,28.0,4,Low-engagement or dormant investors
C001255,26,South East,0.7788192050901515,0.6049415829569222,1,0,0,42984.2,0.39489919577100013,16974.43,6337.28,47.0,3,Emerging monthly investors
C001256,73,London,0.3780252724691009,0.5173495483072371,1,1,0,62655.6,0.1962975849643646,12299.14,4906.67,14.0,2,Pension builders approaching retirement
C001257,26,North West,0.8438313792140751,0.29793479621313873,1,0,0,20345.93,0.053096114362527196,1080.29,7969.45,46.0,3,Emerging monthly investors
C001258,46,South East,0.6830716124565537,0.13845360067447005,0,0,1,23448.57,0.1620309623913078,3799.39,592.2,65.0,3,Emerging monthly investors
C001259,64,London,0.4906433794272908,0.3368634011292282,0,0,1,33287.01,0.5143921652268049,17122.58,546.36,26.0,4,Low-engagement or dormant investors
C001260,23,South East,0.7136888351741105,0.07880661129519474,1,1,0,121431.23,0.06743296345389062,8188.47,1623.13,37.0,2,Pension builders approaching retirement
C001261,33,Yorkshire,0.9467539224216789,0.6597968026420795,1,0,1,96755.11,0.2808736546142158,27175.96,4904.69,56.0,3,Emerging monthly investors
C001262,46,East Midlands,0.5819086019355798,0.7628076984584469,1,0,1,126190.36,0.5028504514912321,63454.88,2466.02,36.0,1,Cash-heavy cautious investors
C001263,27,East Midlands,0.7317668600196472,0.6145258678726543,1,1,0,123524.75,0.17223874965720948,21275.75,9878.8,33.0,0,High-value engaged investors
C001264,51,London,0.5229813150648839,0.8036576695347915,1,0,0,18269.38,0.692335305297009,12648.54,2644.34,33.0,1,Cash-heavy cautious investors
C001265,69,Yorkshire,0.8257340113250685,0.14805966582728264,1,1,0,75678.29,0.13405026358489477,10144.69,5363.82,34.0,2,Pension builders approaching retirement
C001266,22,Yorkshire,0.45509718726169607,0.447026614994314,1,0,0,17979.7,0.5031275462540161,9046.08,3136.1,23.0,1,Cash-heavy cautious investors
C001267,45,Scotland,0.10036365943618825,0.4729274964107447,1,1,0,135682.82,0.3635101904274677,49322.09,7796.79,8.0,2,Pension builders approaching retirement
C001268,66,East Midlands,0.7782186283563162,0.26167447270841826,1,0,1,33345.98,0.17999178257049767,6002.0,6389.41,35.0,3,Emerging monthly investors
C001269,51,London,0.9586765217209399,0.19515480999949877,0,0,0,12553.03,0.3524468349443832,4424.27,1372.85,71.0,3,Emerging monthly investors
C001270,65,South East,0.8524490110435634,0.8962352823953046,1,0,1,245354.06,0.04885380264877938,11986.48,1498.17,46.0,3,Emerging monthly investors
C001271,36,Scotland,0.3239084527550782,0.3801880393589911,1,0,1,31224.21,0.30909946328151505,9651.39,3633.12,14.0,4,Low-engagement or dormant investors
C001272,48,South East,0.9270234689708599,0.1510742894303547,1,1,0,55069.11,0.23928784156793284,13177.37,7284.1,48.0,0,High-value engaged investors
C001273,40,Wales,0.07566126273788801,0.8667032024767983,1,0,1,93457.47,0.11663474308458263,10900.39,3443.99,12.0,4,Low-engagement or dormant investors
C001274,54,London,0.14601754741559825,0.4092615876917009,1,0,1,26534.36,0.18876028905332426,5008.63,1698.83,21.0,4,Low-engagement or dormant investors
C001275,54,North West,0.8144976068422088,0.62395383981075,1,0,0,102617.99,0.33569418532294404,34448.26,6256.41,39.0,3,Emerging monthly investors
C001276,46,Scotland,0.10210916084173256,0.7982104666262014,1,0,1,31201.37,0.19102113548984295,5960.12,778.98,25.0,4,Low-engagement or dormant investors
C001277,40,South East,0.8931133345296945,0.38687033987595565,0,0,0,71178.61,0.3163839868944321,22519.77,1012.58,37.0,4,Low-engagement or dormant investors
C001278,46,Wales,0.5144797233307621,0.7908468263002236,1,0,0,181494.49,0.41665018636260576,75619.71,4037.2,28.0,1,Cash-heavy cautious investors
C001279,47,Scotland,0.7588954331267374,0.4557724918218759,1,0,1,54164.6,0.16658932827355158,9023.24,5142.78,37.0,3,Emerging monthly investors
C001280,55,Scotland,0.48513459886829247,0.8638231716810262,1,1,0,222711.07,0.09693096888814787,21587.6,4402.28,47.0,0,High-value engaged investors
C001281,66,Yorkshire,0.3769344525789244,0.4616649828940792,1,1,0,99301.01,0.14849737662263893,14745.94,7975.77,33.0,2,Pension builders approaching retirement
C001282,51,Yorkshire,0.16393398649818905,0.4010714794201334,1,0,0,56991.84,0.3448607272127456,19654.25,995.99,22.0,4,Low-engagement or dormant investors
C001283,49,North West,0.41880765904240214,0.32684557502910416,1,1,1,166763.8,0.41040631141761624,68440.92,3978.23,28.0,2,Pension builders approaching retirement
C001284,43,North West,0.536330261386301,0.45844997615279187,1,1,0,47685.15,0.09577948691525501,4567.26,4065.49,45.0,0,High-value engaged investors
C001285,50,East Midlands,0.5625470960171972,0.34347274168453834,0,0,0,123848.08,0.20055722828601008,24838.63,1329.98,32.0,4,Low-engagement or dormant investors
C001286,53,Yorkshire,0.3122888983205475,0.36852492190943414,0,1,1,46634.31,0.34061191099222565,15884.2,4589.84,28.0,2,Pension builders approaching retirement
C001287,64,East Midlands,0.9250521849842436,0.7848010495839504,1,0,0,44609.08,0.3358053614260509,14979.97,1115.65,58.0,3,Emerging monthly investors
C001288,54,London,0.6196277962461514,0.28576169001500684,1,1,1,219265.19,0.1930386497622664,42326.66,5477.4,22.0,2,Pension builders approaching retirement
C001289,46,South East,0.66812883991791,0.4681190226474427,1,1,1,83777.94,0.12913901062320543,10819.0,8534.89,28.0,2,Pension builders approaching retirement
C001290,43,North West,0.6295890064362242,0.1042951358029892,1,0,0,40446.76,0.19070098380384876,7713.24,6165.77,35.0,3,Emerging monthly investors
C001291,55,North West,0.49245120927250574,0.2020676098185166,1,0,0,40392.56,0.7631856871035396,30827.02,5033.33,28.0,1,Cash-heavy cautious investors
C001292,35,North West,0.14728551529526715,0.38798148872336624,1,0,0,69976.36,0.3637170479936939,25451.59,888.64,15.0,4,Low-engagement or dormant investors
C001293,44,London,0.6629862317745057,0.8721103224195139,0,0,0,12468.82,0.30251009558009434,3771.94,1843.47,49.0,3,Emerging monthly investors
C001294,58,Yorkshire,0.5195721196791653,0.5481603254722607,1,1,1,64624.78,0.5327011965640704,34425.7,14933.3,31.0,0,High-value engaged investors
C001295,55,South East,0.507077024227964,0.5827122121713616,1,0,0,75288.12,0.1321291185054781,9947.75,9067.1,22.0,3,Emerging monthly investors
C001296,59,Yorkshire,0.5581839006764654,0.17987613703812663,1,1,0,466005.02,0.06407177670500648,29857.77,2051.39,44.0,2,Pension builders approaching retirement
C001297,74,London,0.7046810329516585,0.11785164235956062,1,1,0,82468.13,0.2918499836270683,24068.32,9241.15,31.0,0,High-value engaged investors
C001298,60,Yorkshire,0.29105227622274726,0.4991237677313096,1,1,1,186693.04,0.09410000942718412,17567.82,4427.19,28.0,2,Pension builders approaching retirement
C001299,70,London,0.4929816122800067,0.3898869257573278,0,1,0,25425.73,0.1290517874388068,3281.24,4572.68,46.0,0,High-value engaged investors
C001300,73,Yorkshire,0.4851419923001352,0.5184742687395268,1,1,0,22536.5,0.2648082273504133,5967.85,4242.31,32.0,2,Pension builders approaching retirement
C001301,37,London,0.8667487138620182,0.23216396825499439,1,0,0,15831.33,0.24100871147259678,3815.49,4053.14,47.0,3,Emerging monthly investors
C001302,64,Scotland,0.6609684656222213,0.018569544045878662,0,1,1,131348.1,0.4303094117299569,56520.32,5829.18,37.0,0,High-value engaged investors
C001303,54,Wales,0.8191801949895124,0.10078067725047771,1,1,1,35860.77,0.3889649772535798,13948.58,3391.86,54.0,0,High-value engaged investors
C001304,73,North West,0.8656018599301408,0.6452958148094642,1,1,1,393255.2,0.5461874500729762,214791.06,4034.32,41.0,0,High-value engaged investors
C001305,54,East Midlands,0.5956248055424176,0.7503042924632517,1,0,1,27721.69,0.10732873051417141,2975.33,1910.75,51.0,3,Emerging monthly investors
C001306,49,Yorkshire,0.48372471089608304,0.6597334979771063,0,0,1,41642.44,0.14340030504421453,5971.54,2058.71,44.0,3,Emerging monthly investors
C001307,48,East Midlands,0.6105455725568635,0.6478626750703788,1,0,0,102623.81,0.370154763070769,37986.69,3079.36,40.0,1,Cash-heavy cautious investors
C001308,42,North West,0.5547831685851644,0.804121379714183,1,0,0,39123.25,0.47542109000309557,18600.02,5588.14,42.0,1,Cash-heavy cautious investors
C001309,26,Yorkshire,0.51903280643414,0.2841216481974866,1,0,0,49818.27,0.5290478283433437,26356.25,4345.93,39.0,1,Cash-heavy cautious investors
C001310,36,Wales,0.4398879130913288,0.3187587492153506,1,0,0,121339.06,0.11300338047697145,13711.72,4677.65,28.0,3,Emerging monthly investors
C001311,56,Scotland,0.5775394562325714,0.07544492798605529,1,0,0,46347.6,0.08502880022196853,3940.88,7497.7,42.0,3,Emerging monthly investors
C001312,30,East Midlands,0.995346713229891,0.5080515922037532,1,1,0,35115.74,0.36978558466744843,12985.29,8190.21,61.0,0,High-value engaged investors
C001313,48,Scotland,0.6007972996090933,0.5001682367922767,1,0,0,28328.4,0.4770568841655186,13514.26,5265.94,44.0,1,Cash-heavy cautious investors
C001314,28,Wales,0.40274002628042227,0.43011061546829266,0,0,1,70351.83,0.4420401187172889,31098.33,4522.8,35.0,1,Cash-heavy cautious investors
C001315,34,Wales,0.7119718239941963,0.6196073849104408,1,0,0,87979.5,0.48713134743852954,42857.57,10114.99,49.0,1,Cash-heavy cautious investors
C001316,24,South East,0.4049849843042396,0.5556316157235305,0,0,0,108879.21,0.22164622067916606,24132.66,1670.69,23.0,4,Low-engagement or dormant investors
C001317,22,Scotland,0.252347183996375,0.6992980211078602,1,0,0,56495.17,0.5451249429623981,30796.93,2691.71,25.0,1,Cash-heavy cautious investors
C001318,63,North West,0.0734720131438035,0.7524984616739041,0,0,1,23075.36,0.3185371214051591,7350.36,183.09,14.0,4,Low-engagement or dormant investors
C001319,50,North West,0.2617034329106291,0.31063789666947494,1,0,1,47309.51,0.2498147955003252,11818.61,3371.61,12.0,4,Low-engagement or dormant investors
C001320,41,Scotland,0.44850280924776464,0.17688165270132003,1,0,1,179796.39,0.16404337904693383,29494.41,2849.97,36.0,3,Emerging monthly investors
C001321,71,Scotland,0.595782696948945,0.5124993875604458,1,1,0,63066.95,0.5384130497102964,33956.07,20869.16,50.0,0,High-value engaged investors
C001322,68,North West,0.8677497292925055,0.7463576062249117,1,0,0,19398.86,0.4626369760995744,8974.63,1602.38,49.0,1,Cash-heavy cautious investors
C001323,71,South East,0.6298996816370597,0.34935480728590884,1,0,0,37770.62,0.643456935187611,24303.77,15433.86,57.0,1,Cash-heavy cautious investors
C001324,38,Scotland,0.319138613210365,0.6269767810414449,0,1,0,65783.64,0.491384661778038,32325.07,1091.79,29.0,2,Pension builders approaching retirement
C001325,45,North West,0.8131641687743335,0.17223535684576552,1,0,0,119660.01,0.6989039593476815,83630.85,4364.93,45.0,1,Cash-heavy cautious investors
C001326,71,Yorkshire,0.8430158373451344,0.5454881502153516,1,0,0,16193.51,0.28719395163067374,4650.68,4119.9,30.0,4,Low-engagement or dormant investors
C001327,42,Wales,0.8128504911880547,0.6360047167726475,1,0,0,44230.15,0.22143979486843315,9794.31,9160.17,46.0,3,Emerging monthly investors
C001328,57,East Midlands,0.299594933160783,0.15807302400485057,1,0,0,10328.11,0.34093685194811985,3521.23,1590.1,39.0,4,Low-engagement or dormant investors
C001329,41,London,0.8976226640326515,0.08983564973547727,1,0,0,27067.7,0.12359554482710738,3345.45,952.12,36.0,4,Low-engagement or dormant investors
C001330,56,Wales,0.13025397321649507,0.27285616572436383,1,0,0,37082.3,0.5858429150741468,21724.4,2534.2,27.0,1,Cash-heavy cautious investors
C001331,45,South East,0.4363710530447855,0.3172193389062898,1,1,0,462136.98,0.308482420834775,142561.13,8865.26,31.0,0,High-value engaged investors
C001332,37,North West,0.6849996112067709,0.5247986383567671,1,0,0,51831.0,0.22156517666543696,11483.94,3611.03,43.0,3,Emerging monthly investors
C001333,41,East Midlands,0.25870720535700625,0.4677155510713988,1,1,0,109832.68,0.10889196531294956,11959.9,13588.88,38.0,0,High-value engaged investors
C001334,34,East Midlands,0.7254294359731591,0.26598286144993766,1,0,0,59850.2,0.41647779356554426,24926.28,21141.96,43.0,3,Emerging monthly investors
C001335,69,Scotland,0.4999678522196526,0.6391056106329998,1,0,0,32730.51,0.326248303897024,10678.27,3141.92,37.0,3,Emerging monthly investors
C001336,74,Scotland,0.27969305803950667,0.6859718458592713,1,1,1,240960.87,0.5025206314584517,121087.81,1561.29,38.0,0,High-value engaged investors
C001337,38,Wales,0.8074602309566619,0.6458101275034133,1,0,0,114465.67,0.5635147191761123,64503.09,14183.3,41.0,1,Cash-heavy cautious investors
C001338,29,East Midlands,0.57899432530157,0.4974414837229456,1,1,0,34544.28,0.19400196204298778,6701.66,11319.08,41.0,0,High-value engaged investors
C001339,65,Yorkshire,0.6523053499771935,0.47787635441097476,1,0,0,98937.13,0.41796091060400764,41351.85,8283.99,27.0,1,Cash-heavy cautious investors
C001340,23,London,0.2972010033761424,0.1027307442313479,1,0,0,32034.24,0.364097383041903,11663.58,2973.22,36.0,1,Cash-heavy cautious investors
